upedonid,peiid,pedon_key,site_key,usiteid,Yearlabel,year_source,baseline_year,baseline_land_use,baseline_developed,sampled_before_1985,region_group,lcms_version,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
1978IN107001,313508,38480,37865,1978IN107001,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/4/1977 0:00,11/4/1977 0:00,mollisols,aquolls,haplaquolls,typic haplaquolls,fine-silty,40.1858417,-86.8348389,3966,5116
1979IN073009,313860,38647,38032,1979IN073009,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/2/1979 0:00,5/2/1979 0:00,mollisols,aquolls,haplaquolls,typic haplaquolls,sandy,41.217899322509766,-87.0639333,3966,5099
1984IN157014,313969,39223,38608,1984IN157014,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/18/1983 0:00,10/18/1983 0:00,mollisols,aquolls,haplaquolls,typic haplaquolls,fine-silty,40.3974583,-86.7966306,3966,5141
1983IN111048,314401,39385,38770,1983IN111048,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/13/1983 0:00,10/13/1983 0:00,mollisols,aquolls,haplaquolls,typic haplaquolls,fine-loamy,40.7912778,-87.4398278,3966,5118
1963PA027008,421912,53673,52872,1963PA027008,1963,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/29/1963 0:00,10/29/1963 0:00,mollisols,aquolls,haplaquolls,fluventic haplaquolls,fine,40.814998626708984,-77.6416667,3992,6562
S1969AZ019004,107834,5732,5732,S1969AZ019004,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/2/1969 0:00,10/2/1969 0:00,aridisols,argids,haplargids,lithic haplargids,clayey-skeletal,32.1769447,-111.0336075,3950,4444
S1956ID045012,101490,1018,1018,S1956ID045012,1956,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/23/1956 0:00,7/23/1956 0:00,aridisols,argids,haplargids,aquic haplargids,fine-loamy over sandy or sandy-skeletal,43.8826523,-116.4784775,3964,4939
S1969ID075014,101554,5663,5663,S1969ID075014,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/8/1969 0:00,10/8/1969 0:00,aridisols,argids,haplargids,xerollic haplargids,fine-loamy,44.0791664,-116.6924973,3964,4954
S1971NM001003,161950,5871,5871,S1971NM001003,1971,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1971 0:00,11/3/1971 0:00,aridisols,argids,haplargids,typic haplargids,fine-loamy,35.1147881,-106.513916015625,3986,6236
S1959NV005010,104546,2993,2993,S1959NV005010,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/5/1959 0:00,10/5/1959 0:00,aridisols,argids,haplargids,xerollic haplargids,loamy-skeletal,38.9019432,-119.7402802,3987,6271
S1975NV031006,110555,3237,3237,S1975NV031006,1975,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/7/1975 0:00,10/7/1975 0:00,aridisols,argids,haplargids,xerollic haplargids,loamy-skeletal,39.5121155,-119.9382324,3987,6283
1977NV019002,254235,6484,6484,1977NV019002,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/1/1977 0:00,2/1/1977 0:00,aridisols,argids,haplargids,typic haplargids,sandy,39.3319444,-119.2369444,3987,6278
S1955OR013016,104959,868,868,S1955OR013016,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/1/1955 0:00,7/1/1955 0:00,aridisols,argids,haplargids,xerollic haplargids,fine-loamy,44.3405571,-120.8616638,3991,6519
S1965MT029002,196268,3459,3459,S1965MT029002,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1965 0:00,6/1/1965 0:00,mollisols,borolls,haploborolls,aquic haploborolls,fine-silty over sandy or sandy-skeletal,48.1313896,-114.1583328,3979,5916
S1956MT111004,103436,3336,3336,S1956MT111004,1956,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/25/1956 0:00,9/25/1956 0:00,mollisols,borolls,haploborolls,aridic haploborolls,fine-silty,45.74075698852539,-108.69964599609375,3979,5957
S1951MT111007,103411,3327,3327,S1951MT111007,1951,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/9/1951 0:00,8/9/1951 0:00,mollisols,borolls,haploborolls,typic haploborolls,fine-loamy,45.9485397,-108.0862961,3979,5957
53ND003001,47307,4937,4937,53ND003001,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/9/1953 0:00,9/9/1953 0:00,mollisols,borolls,haploborolls,udic haploborolls,fine-loamy,47.0944252,-97.79066467,3981,6060
S1967AZ013008,107801,5450,5450,S1967AZ013008,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/11/1967 0:00,10/11/1967 0:00,aridisols,calcids,haplocalcids,typic haplocalcids,coarse-loamy,33.6027794,-112.2977753,3950,4441
S1967AZ013013,107806,5451,5451,S1967AZ013013,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/12/1967 0:00,10/12/1967 0:00,aridisols,calcids,haplocalcids,typic haplocalcids,coarse-loamy,33.3655548,-112.1861115,3950,4441
S1967AZ013009,107802,5454,5454,S1967AZ013009,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/13/1967 0:00,10/13/1967 0:00,aridisols,calcids,haplocalcids,typic haplocalcids,coarse-loamy,33.6105537,-112.2699966,3950,4441
S1967AZ013010,107803,5455,5455,S1967AZ013010,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/13/1967 0:00,10/13/1967 0:00,aridisols,calcids,haplocalcids,typic haplocalcids,coarse-loamy,33.6386108,-112.2619476,3950,4441
2018NM013240,1306451,727,727,2018NM013240,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/2018 0:00,4/13/1960 0:00,aridisols,calcids,haplocalcids,typic haplocalcids,sandy,32.288675,-106.7347417,3986,6243
S1958-TX389-090-copy,1145904,4245,4245,S1958-TX389-090-copy,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/6/1958 0:00,6/6/1958 0:00,aridisols,calcids,haplocalcids,ustic haplocalcids,fine-silty,31.2742472,-103.6101583,4000,7116
ME-55-10-019-06,168290,396,396,S1955ME019003,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/11/1955 0:00,10/11/1955 0:00,spodosols,orthods,haplorthods,oxyaquic haplorthods,loamy,44.9027252,-68.6615829,3972,5491
S1966MI061003,102642,1933,1933,S1966MI061003,1966,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/10/1966 0:00,10/10/1966 0:00,spodosols,orthods,haplorthods,typic haplorthods,,47.1111107,-88.5914459,3974,5561
70NH007001,955509,1196,1196,70NH007001,1970,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,6/1/1970 0:00,spodosols,orthods,haplorthods,typic haplorthods,coarse-silty over sandy or sandy-skeletal,44.2933333,-71.2766667,3983,6208
77NY041003,119646,6596,6596,S1977NY041003,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/1/1977 0:00,9/1/1977 0:00,spodosols,orthods,haplorthods,typic haplorthods,coarse-loamy,43.8836098,-74.4266663,3988,6306
S1974OR011018,156858,6306,6306,74-FWG-14,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/22/1974 0:00,7/22/1974 0:00,spodosols,orthods,haplorthods,aquentic haplorthods,sandy,43.577857971191406,-124.1645279,3991,6518
S1974OR011016,204236,6304,6304,S1974OR011022,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/10/1974 0:00,9/10/1974 0:00,spodosols,orthods,haplorthods,typic haplorthods,sandy,43.4002762,-124.2572250366211,3991,6518
S1974OR011022,104936,6308,6308,S1974OR011022,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/10/1974 0:00,9/10/1974 0:00,spodosols,orthods,haplorthods,typic haplorthods,sandy,43.4002762,-124.2572250366211,3991,6518
1963PA027011,421915,53676,52875,1963PA027011,1963,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/30/1963 0:00,10/30/1963 0:00,spodosols,orthods,haplorthods,entic haplorthods,sandy,40.8169444,-77.9338889,3992,6562
1978PA027086,421964,53732,52931,1978PA027086,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/15/1978 0:00,6/15/1978 0:00,spodosols,orthods,haplorthods,entic haplorthods,sandy,40.810001373291016,-77.9297222,3992,6562
S1957WI053001,897176,1482,1482,S1957WI053001,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,1/31/1957 0:00,1/31/1957 0:00,spodosols,orthods,haplorthods,entic haplorthods,sandy,44.26972198486328,-90.7977753,4007,7433
S1984NY071005,858012,11528,11528,S1984NY071005,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/1/1993 0:00,6/1/1984 0:00,histosols,saprists,haplosaprists,typic haplosaprists,,41.3370387,-74.4554351,3988,6321
S1961CA017004,107995,2736,2736,S1961CA017004,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1961 0:00,6/1/1961 0:00,alfisols,xeralfs,haploxeralfs,mollic haploxeralfs,fine-loamy,38.8297234,-120.980278,3951,4457
S1955CA065015,100080,2692,2692,S1955CA065015,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,12/9/1955 0:00,12/9/1955 0:00,alfisols,xeralfs,haploxeralfs,typic haploxeralfs,fine-loamy,33.5175018,-117.1575012,3951,4481
78CA033023,119738,6921,6921,S1978CA033023,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/3/1978 0:00,7/1/1978 0:00,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,loamy-skeletal,38.9382095,-122.7394104,3951,4465
S1959OR067004,105317,897,897,S1959OR067004,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/26/1959 0:00,7/26/1959 0:00,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,fine-silty,45.3952789,-122.8122253,3991,6546
S1958WA039004,106729,965,965,S1958WA039004,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/22/1958 0:00,4/22/1958 0:00,alfisols,xeralfs,haploxeralfs,ultic haploxeralfs,fine-loamy,45.7808342,-120.8427811,4006,7387
S1964CA073001,1212203,188,188,S1964CA073001,1964,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/17/1964 0:00,2/17/1964 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,coarse-loamy,33.3491669,-117.2399979,3951,4485
S1969CA071026,100117,5584,5584,S1969CA071026,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/11/1969 0:00,6/11/1969 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,33.9900017,-117.723053,3951,4484
S1976CA037106,171360,3177,3177,S1976CA037106,1976,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1976 0:00,11/1/1976 0:00,mollisols,xerolls,haploxerolls,vertic haploxerolls,,34.3769455,-118.4205551,3951,4467
S1957CA065006,100086,2883,2883,S1957CA065006,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/4/1957 0:00,6/4/1957 0:00,mollisols,xerolls,haploxerolls,oxyaquic haploxerolls,fine,33.7727776,-117.1991653,3951,4481
S1969CA061022,108097,5572,5572,S1969CA061022,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/9/1969 0:00,5/9/1969 0:00,mollisols,xerolls,haploxerolls,typic haploxerolls,coarse-loamy,38.7438889,-121.1975021,3951,4479
S1957OR065006,105284,840,840,S1957OR065006,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/1/1957 0:00,5/1/1957 0:00,mollisols,xerolls,haploxerolls,calcic haploxerolls,coarse-loamy,45.4627762,-121.08555603027344,3991,6545
S1957OR065005,105283,839,839,S1957OR065005,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/1/1957 0:00,5/1/1957 0:00,mollisols,xerolls,haploxerolls,typic haploxerolls,coarse-silty,45.5791664,-121.0102768,3991,6545
S1957OR055001,105213,854,854,S1957OR055001,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/8/1957 0:00,5/8/1957 0:00,mollisols,xerolls,haploxerolls,typic haploxerolls,fine-silty,45.2724991,-120.7038879,3991,6540
S1967OR035006,105113,5435,5435,S1967OR035006,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/13/1967 0:00,9/13/1967 0:00,mollisols,xerolls,haploxerolls,typic haploxerolls,fine-loamy,42.1952782,-121.4508362,3991,6530
S1969WA023017,113916,10171,10171,S1969WA023017,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1969 0:00,6/1/1969 0:00,mollisols,xerolls,haploxerolls,pachic haploxerolls,fine-silty,46.6465225,-117.4930038,4006,7379
1972AR07502,816442,58894,58091,1972AR07502,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/18/2017 0:00,6/1/1972 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,35.944698333740234,-91.3386001586914,3948,4391
S1953IA165003,101279,1429,1429,S1953IA165003,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/1/1953 0:00,8/1/1953 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine,41.6744461,-95.3441696,3963,4900
S1944IA097001,1239598,1365,1365,S1944IA097001,1944,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/3/1944 0:00,10/3/1944 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,42.1922226,-90.5691681,3963,4866
84IA1210021,122443,12023,12023,S1984IA1210021,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1984 0:00,11/1/1984 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine-loamy,41.2669449,-93.9844437,3963,4878
84IA1210022,122444,12024,12024,S1984IA1210022,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1984 0:00,11/1/1984 0:00,alfisols,udalfs,hapludalfs,aquollic hapludalfs,fine-loamy,41.2694435,-93.9844437,3963,4878
83IA107001,121916,11185,11185,S1983IA107001,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/1/1983 0:00,10/1/1983 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,41.3400002,-92.269722,3963,4871
S1982IA097003,836516,70767,68795,S1982IA097003,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/1/1983 0:00,8/1/1983 0:00,alfisols,udalfs,hapludalfs,lithic hapludalfs,loamy,42.0990696,-90.3066746,3963,4866
S1984IA065034,1048993,12168,12168,S1984IA065034,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/6/1984 0:00,11/1/1984 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-silty,42.9661102,-91.7699966,3963,4850
S1969IA089002,845213,70667,68695,S1969IA089002,1963,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/10/1963 0:00,7/10/1963 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-silty,43.4862592,-92.1003444,3963,4862
S1975IA043010,1080248,71288,69312,S1975IA043010,1975,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/17/1975 0:00,7/17/1975 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-silty,43.081067,-91.3305639,3963,4839
S1969IA043004,934168,70662,68690,S1969IA043004,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/9/1969 0:00,7/9/1969 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,42.6902068,-91.2012002,3963,4839
S1972IA065006,845239,71283,69307,S1972IA065006,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/20/1972 0:00,11/20/1972 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,42.9962928,-91.6618123,3963,4850
1979IL133005,375582,36559,35944,1979IL133005,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1978 0:00,11/1/1978 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine-silty,38.3988971,-90.2219653,3965,5027
1978IL005006,375711,36428,35813,1978IL005006,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/1/1978 0:00,8/1/1978 0:00,alfisols,udalfs,hapludalfs,aquollic hapludalfs,fine,38.8076114,-89.267838,3965,4963
1982IL011062,350959,36878,36263,1982IL011062,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1981 0:00,11/1/1981 0:00,alfisols,udalfs,hapludalfs,lamellic hapludalfs,sandy,41.4882303,-89.7810857,3965,4966
1982IL171005,350960,36898,36283,1982IL171005,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,1/1/1981 0:00,1/1/1981 0:00,alfisols,udalfs,hapludalfs,lamellic hapludalfs,sandy,39.6058498,-90.5005344,3965,5046
1948IL129002,973570,2609,2609,1948IL129002,1948,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/10/1948 0:00,8/10/1948 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-silty,39.98861111,-89.86916667,3965,5025
83IL-115-010,963510,37019,36404,83IL-115-010,1982,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,12/1/1982 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-loamy,39.7860903,-89.1163646,3965,5018
1952IL099001,315065,35824,35209,1952IL099001,1952,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1952 0:00,6/1/1952 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,fine,41.3376351,-88.7075691,3965,5010
1977IL073018,375675,36381,35766,1977IL073018,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1977 0:00,11/1/1977 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,fine-silty,41.3177427,-90.1252136,3965,4997
S1953IL101008,101733,2573,2573,S1953IL101008,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/17/1953 0:00,9/17/1953 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,38.7672234,-87.7452774,3965,5011
1928IL163001,315055,35841,35226,1928IL163001,1928,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/1/1928 0:00,10/1/1928 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,38.65276336669922,-90.0117812,3965,5042
1940IL187002,314888,35902,35287,1940IL187002,1940,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1940 0:00,11/1/1940 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine,40.8017585,-90.4811441,3965,5054
1976IL085002,355126,36299,35684,1976IL085002,1976,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/1/1976 0:00,7/1/1976 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,42.4772639,-90.087325,3965,5003
1977IL073003,355060,36345,35730,1977IL073003,1976,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1976 0:00,11/1/1976 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,41.2880154,-89.88619995117188,3965,4997
1980IL171060,351052,36753,36138,1980IL171060,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/1/1980 0:00,8/1/1980 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,coarse-loamy,39.5704503,-90.5239379,3965,5046
1984IL029108,375230,37179,36564,1984IL029108,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/1/1984 0:00,2/1/1984 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,39.3737889,-88.4532694,3965,4975
1928IL133002,314850,35840,35225,1928IL133002,1928,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/1/1928 0:00,8/1/1928 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-silty,38.454488,-90.2173069,3965,5027
1938IL163002,314853,35877,35262,1938IL163002,1938,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1938 0:00,11/1/1938 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-silty,38.6345355,-90.0020225,3965,5042
70IL-163-001,963368,36184,35569,70IL-163-001,1970,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,8/1/1970 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-silty,38.6089609,-90.0199203,3965,5042
1981IL145029,351144,36848,36233,1981IL145029,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,1/1/1981 0:00,1/1/1981 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-silty,38.1543876,-89.1570477,3965,5033
84IL121050,123465,13194,13194,S1984IL121050,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/3/1984 0:00,4/1/1984 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-silty,38.53888702392578,-88.9397202,3965,5021
1968IL043001,824168,36121,35506,1968IL043001,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/1/1968 0:00,5/1/1968 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,fine,41.7016889,-87.9923361,3965,4982
1978IN049004,313901,38751,38136,1978IN049004,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/23/1978 0:00,8/23/1978 0:00,alfisols,udalfs,hapludalfs,aquic arenic hapludalfs,loamy,41.0175472,-86.4149861,3966,5087
1984IN035002,313985,39239,38624,1984IN035002,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/17/1984 0:00,11/17/1984 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine,40.3505556,-85.4438778,3966,5080
S1955IN003017,101868,5017,5017,S1955IN003017,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/1/1955 0:00,10/1/1955 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,fine,40.9930763,-85.0565948,3966,5064
1983IN051013,314284,39213,38598,1983IN051013,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1983 0:00,11/1/1983 0:00,alfisols,udalfs,hapludalfs,psammentic hapludalfs,mesic,38.2745583,-87.7601306,3966,5088
1977IN169010,312874,38190,37575,1977IN169010,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/23/1977 0:00,7/23/1977 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,41.0210583,-85.7221667,3966,5147
1976IN103001,313463,38338,37723,1976IN103001,1976,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/13/1976 0:00,9/13/1976 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,40.9819806,-86.1368333,3966,5114
1978IN169007,313498,38470,37855,1978IN169007,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/17/1978 0:00,8/17/1978 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,41.0035167,-85.8014528,3966,5147
1979IN077012,313785,38572,37957,1979IN077012,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/23/1979 0:00,8/23/1979 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine,38.7638333,-85.3087778,3966,5101
1977IN099001,313640,38685,38070,1977IN099001,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/18/1977 0:00,5/18/1977 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,41.1764444,-86.3708583,3966,5112
1979IN135033,313641,38686,38071,1979IN135033,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/2/1979 0:00,10/2/1979 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,40.1569111,-85.0548694,3966,5130
1979IN049006,313701,38866,38251,1979IN049006,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/21/1979 0:00,9/21/1979 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,41.1528389,-86.2038333,3966,5087
1981IN047006,314206,39135,38520,1981IN047006,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/12/1980 0:00,8/12/1980 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine,39.4215472,-85.1667722,3966,5086
1983IN051009,314292,39276,38661,1983IN051009,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/20/1983 0:00,7/20/1983 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,38.3430667,-87.6115333,3966,5088
1977IN021044,313390,38217,37602,1977IN021044,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/6/1977 0:00,9/6/1977 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-loamy,39.5575528,-87.0509111,3966,5073
1978IN031015,313241,38412,37797,1978IN031015,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/22/1978 0:00,6/22/1978 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-silty,39.3201861,-85.2984306,3966,5078
1979IN077021,313663,38720,38105,1979IN077021,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/17/1979 0:00,9/17/1979 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-loamy,38.8061944,-85.6729444,3966,5101
1980IN055003,314156,39085,38470,1980IN055003,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/3/1980 0:00,9/3/1980 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-silty,39.154624938964844,-87.0331278,3966,5090
82IN159018,957349,11056,11056,82IN159018,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/3/2000 0:00,6/1/1984 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,loamy,40.2316966,-86.1182999,3966,5142
2020IN105002,1393696,37984,37369,1975IN105001,1975,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,3/17/1975 0:00,3/17/1975 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine,39.1621194,-86.562575,3966,5115
2020IN105004,1393698,37986,37371,1975IN105003,1975,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,3/18/1975 0:00,3/18/1975 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine,39.16415023803711,-86.5709306,3966,5115
61KY085001,242487,54996,54195,61KY085001,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/15/1961 0:00,6/15/1961 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-loamy,37.4861944,-86.3063611,3968,5302
S1963LA083005,102399,1304,1304,S1963LA083005,1963,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1963 0:00,11/1/1963 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-silty,32.3161125,-91.8697205,3969,5421
S1971MI125001,102716,1869,1869,S1971MI125001,1971,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/10/1971 0:00,10/10/1971 0:00,alfisols,udalfs,hapludalfs,glossoboric hapludalfs,fine-loamy,42.8491707,-83.2501449584961,3974,5593
S1975MI075003,102661,1860,1860,S1975MI075003,1975,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/10/1975 0:00,10/10/1975 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,loamy-skeletal,42.2900085,-84.3957367,3974,5568
S1982MN159040 (3550),583464,56310,55509,S1982MN159040 (3550),1982,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/29/1982 0:00,9/29/1982 0:00,alfisols,udalfs,hapludalfs,aquic arenic hapludalfs,loamy,46.4961205,-94.9893112,3975,5693
